3.207721770853702914e+00 2.909116804398147260e-16 -1.454558402199176182e-16 2.393503576436190397e-02 2.276824562219559311e-18 -1.084202172485504434e-18 1.688795049545160538e-05 -5.560803166685568737e-21 6.326596201316107716e-21 2.393503576436190744e-02 2.141299290658871257e-18 -1.057097118173366823e-18 -4.440200669985478465e-01 2.154840448720019581e-18 -4.676054924931143386e-01 3.406790895940908954e-03 9.051192212683599470e-03 -1.401181188286590371e-18 3.406790895940908521e-03 1.966095021204407042e-18 -9.051192212683599470e-03 -4.440200669985479021e-01 4.676054924931142831e-01 -1.085346855651937479e-18 -1.395197356993116693e-04 -5.560803160374681496e-21 6.326596201316107716e-21 3.090009583511834496e-02 1.982057096575062793e-18 -5.861467994999758346e-19 -1.395197356993116693e-04 -1.265319241840943354e-20 -7.657930472523134617e-22 3.090009583511834496e-02 1.982057096575062793e-18 -5.929230630780102373e-19 -4.440200669985479021e-01 2.154840448710553250e-18 -4.676054924931142276e-01 -4.440200669985479021e-01 4.676054924931143386e-01 -1.085346855652726340e-18 3.406790895940908521e-03 1.966095021192179698e-18 -9.051192212683599470e-03 3.406790895940908954e-03 9.051192212683599470e-03 -1.401181188278701762e-18 -4.440200669985479021e-01 -4.676054924931143386e-01 -1.085346855652726340e-18 3.406790895940908087e-03 1.145232825324757625e-18 9.051192212683599470e-03 3.406790895940908087e-03 -9.051192212683599470e-03 -1.401181188286590371e-18 -4.440200669985479021e-01 -4.025279628588814488e-17 4.676054924931143386e-01 3.090009583511834496e-02 1.135024149320762454e-18 2.676624113323589071e-19 -2.526185764001294350e-05 -2.291024602108120981e-21 1.145512291587729628e-21 3.090009583511834496e-02 1.135024149320762454e-18 2.744386749103933099e-19 1.566648813141367225e-01 5.776934365579153851e-18 1.327117535555233247e-18 3.406790895940908087e-03 -9.051192212683599470e-03 -1.401181188280378092e-18 3.406790895940908087e-03 1.145232825331068512e-18 9.051192212683599470e-03 -4.440200669985479021e-01 -4.676054924931143386e-01 -1.085346855655881784e-18 -4.440200669985479021e-01 -4.025279628588913096e-17 4.676054924931143386e-01 2.393503576436190397e-02 -4.022390059921221450e-17 4.144362804325840699e-17 -2.926677818377509954e-02 5.776934365571659673e-18 1.327117535548922360e-18 2.393503576436190744e-02 -4.035942587077290256e-17 4.136231288032199416e-17 -2.926677818377509954e-02 -2.654235071091533833e-18 -7.104051901111115702e-18
-0.000000000000000000e+00 3.207721770853702470e+00 2.421674865283306453e-16 -1.585326259174398637e-20 -4.440200669985476800e-01 -4.676054924931141166e-01 -7.092389254879308419e-21 -1.395197356993116151e-04 -1.053306555575806516e-20 -1.585326259174398637e-20 -4.440200669985476800e-01 -4.676054924931141166e-01 -1.393199791643873198e-17 2.393503576436189356e-02 -1.233279971202261294e-17 9.051192212683596000e-03 3.406790895940907220e-03 2.332807854432904982e-18 5.590417451878382238e-19 3.090009583511833108e-02 6.877907531704918753e-19 4.676054924931141166e-01 -4.440200669985476800e-01 1.806979490458643851e-18 7.092389248568421177e-21 1.688795049545159860e-05 -1.053306556837983964e-20 -8.362673553620683822e-19 3.406790895940907220e-03 -9.051192212683596000e-03 -3.155443620884047222e-30 -1.395197356993116151e-04 1.274958611394194078e-21 -8.362673553746901567e-19 3.406790895940907220e-03 -9.051192212683596000e-03 -1.414883835093583286e-17 2.393503576436189356e-02 -1.235990476633475055e-17 4.676054924931141166e-01 -4.440200669985476800e-01 1.806979490457066129e-18 5.624298769768554251e-19 3.090009583511833108e-02 6.810144895924574726e-19 9.051192212683596000e-03 3.406790895940907220e-03 2.332807854425805233e-18 -4.676054924931141166e-01 -4.440200669985476800e-01 1.806979490453910685e-18 1.941399515106856377e-18 3.090009583511833108e-02 -1.727947212398772692e-19 -9.051192212683596000e-03 3.406790895940907220e-03 2.332807854439215869e-18 5.662245845805546907e-17 2.393503576436189356e-02 -5.483352487345438675e-17 -1.657129551223179569e-18 3.406790895940907220e-03 9.051192212683596000e-03 3.155443620884047222e-30 -2.526185764001293672e-05 -1.907148128644227932e-21 -1.657129551248423118e-18 3.406790895940907220e-03 9.051192212683596000e-03 -8.431169436666348949e-18 -2.926677818377508566e-02 -2.209500267743909147e-18 -9.051192212683596000e-03 3.406790895940907220e-03 2.332807854428171816e-18 1.938011383317839176e-18 3.090009583511832761e-02 -1.660184576618428665e-19 -4.676054924931141166e-01 -4.440200669985476800e-01 1.806979490449177520e-18 5.645982813218264340e-17 2.393503576436189356e-02 -5.480641981914224914e-17 -4.242348999719773908e-17 -4.440200669985476800e-01 4.676054924931141166e-01 8.431169436667926671e-18 1.566648813141366670e-01 -2.209500267739175981e-18 -4.242348999719773908e-17 -4.440200669985476800e-01 4.676054924931141166e-01 3.155443620884047222e-30 -2.926677818377508219e-02 1.182744117017152059e-17
-2.524354896707237777e-29 8.246650004203581022e-17 3.207721770853702914e+00 1.585326259016626456e-20 -4.676054924931142831e-01 -4.440200669985478465e-01 7.092389268684374261e-21 -3.586877272949950993e-21 -1.395197356993116422e-04 1.585326259134955592e-20 -4.676054924931142276e-01 -4.440200669985477910e-01 -4.676054924931142831e-01 6.311929861911028185e-19 -4.440200669985477910e-01 -6.132518538121134455e-19 -7.453889935837842984e-19 3.090009583511833802e-02 -9.051192212683597735e-03 1.630670030075979260e-18 3.406790895940908087e-03 1.200753906027696161e-17 -1.141122786540993417e-17 2.393503576436190050e-02 1.577721810442023611e-30 7.526557253459445641e-21 -1.395197356993116422e-04 8.362673553746901567e-19 -9.051192212683597735e-03 3.406790895940908087e-03 -7.092389223324872210e-21 -1.067926652151837217e-20 1.688795049545160538e-05 8.362673553589129386e-19 -9.051192212683597735e-03 3.406790895940908087e-03 -4.676054924931142276e-01 6.311929861950471230e-19 -4.440200669985478465e-01 1.203464411458909922e-17 -1.143833291972207178e-17 2.393503576436190050e-02 -9.051192212683597735e-03 1.630670030072823817e-18 3.406790895940908087e-03 -6.064755902340790428e-19 -7.386127300057498957e-19 3.090009583511833802e-02 -5.439984400446018498e-17 -5.393905808115384559e-17 2.393503576436190050e-02 9.051192212683597735e-03 2.451532225949712221e-18 3.406790895940908087e-03 -1.910906329005701565e-18 -1.578869413682015832e-18 3.090009583511834149e-02 4.676054924931142276e-01 4.303882972079630906e-17 -4.440200669985477910e-01 1.657129551229490456e-18 9.051192212683597735e-03 3.406790895940908087e-03 -2.366582715663035416e-30 -6.494506545035171883e-22 -2.526185764001294350e-05 1.657129551242112231e-18 9.051192212683599470e-03 3.406790895940908087e-03 8.431169436678970724e-18 -7.524121282096797259e-19 -2.926677818377508913e-02 -1.910906329005701565e-18 -1.582257545471033033e-18 3.090009583511833802e-02 9.051192212683596000e-03 2.451532225948134500e-18 3.406790895940908087e-03 -5.426431873289949692e-17 -5.404747829840239604e-17 2.393503576436190050e-02 4.676054924931142831e-01 4.303882972079709792e-17 -4.440200669985478465e-01 4.242348999719773908e-17 4.676054924931142276e-01 -4.440200669985479021e-01 -3.155443620884047222e-30 1.245882687219374913e-17 -2.926677818377508913e-02 4.242348999719773908e-17 4.676054924931142276e-01 -4.440200669985478465e-01 -8.431169436647416288e-18 -9.183581564888650450e-18 1.566648813141366947e-01
2.393503576436190050e-02 6.448062978981865788e-18 9.227464360039987744e-18 3.207721770853702914e+00 -3.539010206176819400e-16 -2.526820087036053439e-29 2.393503576436190050e-02 6.339642761733315344e-18 9.362989631600675799e-18 1.688795049545160538e-05 1.208132842220321921e-21 2.908085708213960215e-29 -4.440200669985480131e-01 4.676054924931142831e-01 6.361145510191379977e-17 -4.440200669985477910e-01 -2.608994318169415759e-18 -4.676054924931142276e-01 3.406790895940906352e-03 9.051192212683599470e-03 1.231293293812877432e-18 3.406790895940908954e-03 -1.736606179413108016e-18 -9.051192212683597735e-03 3.090009583511833802e-02 -2.881973105783061751e-18 1.566543201713569940e-19 -1.395197356993116422e-04 1.232156736479241411e-20 1.577723315074792663e-30 3.090009583511834149e-02 -2.878584973994044549e-18 1.566543201713571866e-19 -1.395197356993116422e-04 1.539291134319446797e-20 1.627864901176914349e-29 3.406790895940906352e-03 9.051192212683597735e-03 1.231293293800255464e-18 -4.440200669985477355e-01 -2.608994318173363145e-18 -4.676054924931142831e-01 -4.440200669985479576e-01 4.676054924931142831e-01 6.361145510191379977e-17 3.406790895940908954e-03 -1.736606179416263460e-18 -9.051192212683597735e-03 -4.440200669985478465e-01 8.220627915103996133e-17 4.676054924931142276e-01 -4.440200669985476800e-01 -4.676054924931141721e-01 -6.361145510190882008e-17 3.406790895940907220e-03 -9.488178766704036715e-20 9.051192212683596000e-03 3.406790895940909822e-03 -9.051192212683597735e-03 -1.231293293802369173e-18 1.566648813141366947e-01 -1.363339839491862464e-17 1.868614269242271714e-29 3.090009583511833802e-02 -2.859190486191690686e-18 -1.806393328048442438e-19 -2.526185764001294350e-05 2.787086231517434131e-21 -2.366582527583939285e-30 3.090009583511833802e-02 -2.865966749769725088e-18 -1.874155963828786465e-19 -4.440200669985479021e-01 8.220627915104075020e-17 4.676054924931142831e-01 3.406790895940909822e-03 -9.051192212683597735e-03 -1.231293293818146391e-18 3.406790895940907220e-03 -9.488178766546264534e-20 9.051192212683597735e-03 -4.440200669985477355e-01 -4.676054924931142276e-01 -6.361145510191001570e-17 -2.926677818377508913e-02 3.228940478426449673e-18 1.286559721449561295e-29 2.393503576436190050e-02 6.568256460117649724e-18 -9.180426044439080588e-18 -2.926677818377508913e-02 -4.221593945023247922e-19 -3.155828806872924669e-30 2.393503576436190050e-02 6.541151405805509032e-18 -9.153320990126942977e-18
6.219410055058961744e-17 -4.440200669985477355e-01 -4.676054924931141721e-01 -1.942000341313871050e-16 3.207721770853702470e+00 4.363675206597177502e-16 6.219410055058488428e-17 -4.440200669985477355e-01 -4.676054924931141721e-01 1.316235797513288478e-20 -1.395197356993116151e-04 -1.897978861929986559e-20 4.676054924931141721e-01 -4.440200669985476800e-01 -6.040297432272533068e-17 -1.560009207069921035e-17 2.393503576436189356e-02 -1.090865104657137460e-17 9.051192212683596000e-03 3.406790895940906352e-03 4.634482049375176722e-19 -2.679485456318595401e-18 3.090009583511833108e-02 3.926317954676925115e-18 1.033092294116143099e-18 3.406790895940906352e-03 -9.051192212683596000e-03 -5.738055457046870422e-21 1.688795049545159860e-05 2.297379137235450830e-21 1.033092294127186959e-18 3.406790895940906352e-03 -9.051192212683596000e-03 8.446723060386353807e-21 -1.395197356993116151e-04 -1.897978861861799913e-20 9.051192212683596000e-03 3.406790895940906352e-03 4.634482049627612212e-19 -1.557298701638708506e-17 2.393503576436189356e-02 -1.069181061207426447e-17 4.676054924931141721e-01 -4.440200669985476800e-01 -6.040297432272533068e-17 -2.686261719896629804e-18 3.090009583511833108e-02 3.929706086465942316e-18 -1.566607544321073139e-17 2.393503576436189356e-02 1.745500902781181062e-17 -4.676054924931140611e-01 -4.440200669985476800e-01 -6.040297432272745074e-17 -2.712432471277017685e-18 3.090009583511832761e-02 4.484425396933014380e-18 -9.051192212683596000e-03 3.406790895940908087e-03 4.634482049499606241e-19 7.377624340141544863e-18 -2.926677818377508219e-02 -3.981352606632974340e-18 2.122300982398646360e-19 3.406790895940908087e-03 9.051192212683596000e-03 1.529388757376723388e-21 -2.526185764001293672e-05 -3.436536882865507699e-21 2.122300982469643841e-19 3.406790895940908087e-03 9.051192212683596000e-03 -1.563897038889859378e-17 2.393503576436189356e-02 1.729237870193898188e-17 -9.051192212683596000e-03 3.406790895940908087e-03 4.634482049373388496e-19 -2.719208734855052088e-18 3.090009583511833108e-02 4.487813528722031581e-18 -4.676054924931140611e-01 -4.440200669985476800e-01 -6.040297432272745074e-17 1.771852338892220637e-18 -2.926677818377508566e-02 -3.981352606636373222e-18 1.978646381598623545e-17 -4.440200669985476245e-01 4.676054924931140611e-01 -1.509048653443525106e-17 1.566648813141366670e-01 2.131215570336400175e-17 1.978646381598465772e-17 -4.440200669985476245e-01 4.676054924931140611e-01
6.254196150884746795e-17 -4.676054924931143941e-01 -4.440200669985480131e-01 -1.454558402199177168e-16 7.272792010995324762e-16 3.207721770853702914e+00 6.254196150884431251e-17 -4.676054924931143941e-01 -4.440200669985480131e-01 6.326596205153418558e-21 -3.163298103455385250e-20 -1.395197356993116693e-04 6.263159314797444302e-17 -5.820338492473980610e-17 2.393503576436190397e-02 -4.676054924931142276e-01 5.395027753075013051e-18 -4.440200669985479021e-01 -1.513975825188422595e-19 3.255601905506703630e-18 3.090009583511834496e-02 -9.051192212683599470e-03 5.333371230693493934e-18 3.406790895940907653e-03 6.663794608966812377e-19 -9.051192212683599470e-03 3.406790895940906352e-03 6.326596201316108468e-21 -1.035581327170765147e-20 -1.395197356993116693e-04 6.663794608904691507e-19 -9.051192212683599470e-03 3.406790895940906352e-03 -7.657930510896182854e-22 -1.744820253042425944e-20 1.688795049545160538e-05 -1.581738460968766622e-19 3.255601905506703630e-18 3.090009583511834496e-02 -4.676054924931143386e-01 5.395027753084488626e-18 -4.440200669985478465e-01 6.255027798503804252e-17 -5.833891019630049415e-17 2.393503576436190744e-02 -9.051192212683599470e-03 5.333371230681266590e-18 3.406790895940907653e-03 4.676054924931143386e-01 -7.942024571613180949e-17 -4.440200669985479021e-01 -6.468440548267353646e-17 -5.824582176947683550e-17 2.393503576436190744e-02 9.051192212683599470e-03 3.691646838946242945e-18 3.406790895940908954e-03 -2.653707448677035164e-18 3.281772656887092281e-18 3.090009583511834496e-02 1.327117535554989039e-18 -6.635587677727664387e-18 -2.926677818377509954e-02 -9.753449308494665779e-19 9.051192212683599470e-03 3.406790895940910689e-03 1.145512291587730380e-21 -5.727561488129071548e-21 -2.526185764001294350e-05 -9.753449308573551870e-19 9.051192212683599470e-03 3.406790895940910689e-03 4.676054924931143386e-01 -7.942024571613279557e-17 -4.440200669985479021e-01 -2.660483712255069567e-18 3.281772656887092281e-18 3.090009583511834496e-02 9.051192212683599470e-03 3.691646838939932828e-18 3.406790895940908954e-03 -6.471151053698567407e-17 -5.811029649791614745e-17 2.393503576436190397e-02 -7.104051901110872265e-18 1.022675119560912958e-17 1.566648813141367225e-01 -2.227331196036798892e-17 4.676054924931142276e-01 -4.440200669985477910e-01 1.327117535548920819e-18 1.865792063226773475e-17 -2.926677818377509954e-02 -2.227331196036878394e-17 4.676054924931142831e-01 -4.440200669985477910e-01
1.688795049545160538e-05 1.208132842220321921e-21 2.908085708213960215e-29 2.393503576436190050e-02 6.448062978981865788e-18 9.227464360039987744e-18 3.207721770853702914e+00 -3.539010206176819400e-16 -2.526820087036053439e-29 2.393503576436190050e-02 6.339642761733315344e-18 9.362989631600675799e-18 3.406790895940908954e-03 -1.736606179413108016e-18 -9.051192212683597735e-03 -4.440200669985480131e-01 4.676054924931142831e-01 6.361145510191379977e-17 -4.440200669985477910e-01 -2.608994318169415759e-18 -4.676054924931142276e-01 3.406790895940906352e-03 9.051192212683599470e-03 1.231293293812877432e-18 -1.395197356993116422e-04 1.539291134319446797e-20 1.627864901176914349e-29 3.090009583511833802e-02 -2.881973105783061751e-18 1.566543201713569940e-19 -1.395197356993116422e-04 1.232156736479241411e-20 1.577723315074792663e-30 3.090009583511834149e-02 -2.878584973994044549e-18 1.566543201713571866e-19 3.406790895940908954e-03 -1.736606179416263460e-18 -9.051192212683597735e-03 3.406790895940906352e-03 9.051192212683597735e-03 1.231293293800255464e-18 -4.440200669985477355e-01 -2.608994318173363145e-18 -4.676054924931142831e-01 -4.440200669985479576e-01 4.676054924931142831e-01 6.361145510191379977e-17 3.406790895940909822e-03 -9.051192212683597735e-03 -1.231293293802369173e-18 -4.440200669985478465e-01 8.220627915103996133e-17 4.676054924931142276e-01 -4.440200669985476800e-01 -4.676054924931141721e-01 -6.361145510190882008e-17 3.406790895940907220e-03 -9.488178766704036715e-20 9.051192212683596000e-03 3.090009583511833802e-02 -2.865966749769725088e-18 -1.874155963828786465e-19 1.566648813141366947e-01 -1.363339839491862464e-17 1.868614269242271714e-29 3.090009583511833802e-02 -2.859190486191690686e-18 -1.806393328048442438e-19 -2.526185764001294350e-05 2.787086231517434131e-21 -2.366582527583939285e-30 -4.440200669985477355e-01 -4.676054924931142276e-01 -6.361145510191001570e-17 -4.440200669985479021e-01 8.220627915104075020e-17 4.676054924931142831e-01 3.406790895940909822e-03 -9.051192212683597735e-03 -1.231293293818146391e-18 3.406790895940907220e-03 -9.488178766546264534e-20 9.051192212683597735e-03 2.393503576436190050e-02 6.541151405805509032e-18 -9.153320990126942977e-18 -2.926677818377508913e-02 3.228940478426449673e-18 1.286559721449561295e-29 2.393503576436190050e-02 6.568256460117649724e-18 -9.180426044439080588e-18 -2.926677818377508913e-02 -4.221593945023247922e-19 -3.155828806872924669e-30
1.316235797513288478e-20 -1.395197356993116151e-04 -1.897978861929986559e-20 6.219410055058961744e-17 -4.440200669985477355e-01 -4.676054924931141721e-01 -1.942000341313871050e-16 3.207721770853702470e+00 4.363675206597177502e-16 6.219410055058488428e-17 -4.440200669985477355e-01 -4.676054924931141721e-01 -2.679485456318595401e-18 3.090009583511833108e-02 3.926317954676925115e-18 4.676054924931141721e-01 -4.440200669985476800e-01 -6.040297432272533068e-17 -1.560009207069921035e-17 2.393503576436189356e-02 -1.090865104657137460e-17 9.051192212683596000e-03 3.406790895940906352e-03 4.634482049375176722e-19 8.446723060386353807e-21 -1.395197356993116151e-04 -1.897978861861799913e-20 1.033092294116143099e-18 3.406790895940906352e-03 -9.051192212683596000e-03 -5.738055457046870422e-21 1.688795049545159860e-05 2.297379137235450830e-21 1.033092294127186959e-18 3.406790895940906352e-03 -9.051192212683596000e-03 -2.686261719896629804e-18 3.090009583511833108e-02 3.929706086465942316e-18 9.051192212683596000e-03 3.406790895940906352e-03 4.634482049627612212e-19 -1.557298701638708506e-17 2.393503576436189356e-02 -1.069181061207426447e-17 4.676054924931141721e-01 -4.440200669985476800e-01 -6.040297432272533068e-17 -9.051192212683596000e-03 3.406790895940908087e-03 4.634482049499606241e-19 -1.566607544321073139e-17 2.393503576436189356e-02 1.745500902781181062e-17 -4.676054924931140611e-01 -4.440200669985476800e-01 -6.040297432272745074e-17 -2.712432471277017685e-18 3.090009583511832761e-02 4.484425396933014380e-18 2.122300982469643841e-19 3.406790895940908087e-03 9.051192212683596000e-03 7.377624340141544863e-18 -2.926677818377508219e-02 -3.981352606632974340e-18 2.122300982398646360e-19 3.406790895940908087e-03 9.051192212683596000e-03 1.529388757376723388e-21 -2.526185764001293672e-05 -3.436536882865507699e-21 -4.676054924931140611e-01 -4.440200669985476800e-01 -6.040297432272745074e-17 -1.563897038889859378e-17 2.393503576436189356e-02 1.729237870193898188e-17 -9.051192212683596000e-03 3.406790895940908087e-03 4.634482049373388496e-19 -2.719208734855052088e-18 3.090009583511833108e-02 4.487813528722031581e-18 1.978646381598465772e-17 -4.440200669985476245e-01 4.676054924931140611e-01 1.771852338892220637e-18 -2.926677818377508566e-02 -3.981352606636373222e-18 1.978646381598623545e-17 -4.440200669985476245e-01 4.676054924931140611e-01 -1.509048653443525106e-17 1.566648813141366670e-01 2.131215570336400175e-17
6.326596205153418558e-21 -3.163298103455385250e-20 -1.395197356993116693e-04 6.254196150884746795e-17 -4.676054924931143941e-01 -4.440200669985480131e-01 -1.454558402199177168e-16 7.272792010995324762e-16 3.207721770853702914e+00 6.254196150884431251e-17 -4.676054924931143941e-01 -4.440200669985480131e-01 -9.051192212683599470e-03 5.333371230693493934e-18 3.406790895940907653e-03 6.263159314797444302e-17 -5.820338492473980610e-17 2.393503576436190397e-02 -4.676054924931142276e-01 5.395027753075013051e-18 -4.440200669985479021e-01 -1.513975825188422595e-19 3.255601905506703630e-18 3.090009583511834496e-02 -7.657930510896182854e-22 -1.744820253042425944e-20 1.688795049545160538e-05 6.663794608966812377e-19 -9.051192212683599470e-03 3.406790895940906352e-03 6.326596201316108468e-21 -1.035581327170765147e-20 -1.395197356993116693e-04 6.663794608904691507e-19 -9.051192212683599470e-03 3.406790895940906352e-03 -9.051192212683599470e-03 5.333371230681266590e-18 3.406790895940907653e-03 -1.581738460968766622e-19 3.255601905506703630e-18 3.090009583511834496e-02 -4.676054924931143386e-01 5.395027753084488626e-18 -4.440200669985478465e-01 6.255027798503804252e-17 -5.833891019630049415e-17 2.393503576436190744e-02 -2.653707448677035164e-18 3.281772656887092281e-18 3.090009583511834496e-02 4.676054924931143386e-01 -7.942024571613180949e-17 -4.440200669985479021e-01 -6.468440548267353646e-17 -5.824582176947683550e-17 2.393503576436190744e-02 9.051192212683599470e-03 3.691646838946242945e-18 3.406790895940908954e-03 -9.753449308573551870e-19 9.051192212683599470e-03 3.406790895940910689e-03 1.327117535554989039e-18 -6.635587677727664387e-18 -2.926677818377509954e-02 -9.753449308494665779e-19 9.051192212683599470e-03 3.406790895940910689e-03 1.145512291587730380e-21 -5.727561488129071548e-21 -2.526185764001294350e-05 -6.471151053698567407e-17 -5.811029649791614745e-17 2.393503576436190397e-02 4.676054924931143386e-01 -7.942024571613279557e-17 -4.440200669985479021e-01 -2.660483712255069567e-18 3.281772656887092281e-18 3.090009583511834496e-02 9.051192212683599470e-03 3.691646838939932828e-18 3.406790895940908954e-03 -2.227331196036878394e-17 4.676054924931142831e-01 -4.440200669985477910e-01 -7.104051901110872265e-18 1.022675119560912958e-17 1.566648813141367225e-01 -2.227331196036798892e-17 4.676054924931142276e-01 -4.440200669985477910e-01 1.327117535548920819e-18 1.865792063226773475e-17 -2.926677818377509954e-02
2.393503576436190050e-02 8.110932451376266290e-18 9.808443764482121851e-18 1.688795049545160538e-05 6.326596176300618947e-21 -3.586877269112646922e-21 2.393503576436190050e-02 8.083827397064128679e-18 9.781338710169984240e-18 3.207721770853702914e+00 -1.454558402198806896e-16 8.246650004203585953e-17 3.406790895940908087e-03 9.051192212683597735e-03 3.839715767728328221e-19 3.406790895940908954e-03 -5.803189924196802096e-19 -9.051192212683597735e-03 -4.440200669985478465e-01 4.676054924931142276e-01 -2.058847864369701660e-17 -4.440200669985477355e-01 4.132228987895394668e-17 -4.676054924931142276e-01 3.090009583511833802e-02 -3.774982365360234789e-19 5.013094597193625732e-19 -1.395197356993116422e-04 6.326596203803752432e-21 4.341680010537188878e-22 3.090009583511833802e-02 -3.842745001140578816e-19 5.080857232973969759e-19 -1.395197356993116422e-04 -7.657930633029000185e-22 -3.586877272949953250e-21 -4.440200669985477910e-01 4.676054924931142831e-01 -2.058847864370096090e-17 3.406790895940908954e-03 -5.803189924039029915e-19 -9.051192212683597735e-03 3.406790895940908087e-03 9.051192212683597735e-03 3.839715767696773785e-19 -4.440200669985477910e-01 4.132228987895512998e-17 -4.676054924931142831e-01 3.406790895940907220e-03 -2.222043384161014356e-18 9.051192212683599470e-03 3.406790895940908087e-03 -9.051192212683596000e-03 1.204833772644988206e-18 -4.440200669985479576e-01 -4.349298359026055184e-17 4.676054924931142276e-01 -4.440200669985477910e-01 -4.676054924931142276e-01 2.181915809090424533e-17 -2.526185764001294350e-05 1.145512297706899948e-21 -6.494506545035175644e-22 3.090009583511833802e-02 9.929404278365295318e-20 -3.355590921678861618e-19 1.566648813141366947e-01 1.327117535526689425e-18 -7.524121282225480194e-19 3.090009583511834149e-02 9.929404278365276059e-20 -3.321709603788687679e-19 3.406790895940907220e-03 -2.222043384148392581e-18 9.051192212683597735e-03 -4.440200669985478465e-01 -4.676054924931142831e-01 2.181915809090503419e-17 -4.440200669985479021e-01 -4.349298359026055800e-17 4.676054924931142276e-01 3.406790895940908087e-03 -9.051192212683597735e-03 1.204833772646565735e-18 -2.926677818377508913e-02 -7.104051901133595156e-18 -7.524121282096799185e-19 2.393503576436190050e-02 3.197515350994462352e-17 -3.282780666851034156e-17 -2.926677818377508913e-02 1.327117535548532359e-18 4.027657435527646699e-18 2.393503576436190050e-02 3.211067878150531158e-17 -3.271938645126179111e-17
